Gene,Symbol_donor1_rep1,t_0m_nascent_readcount_donor1_rep1,t_15m_nascent_readcount_donor1_rep1,t_30m_nascent_readcount_donor1_rep1,t_60m_nascent_readcount_donor1_rep1,t_90m_nascent_readcount_donor1_rep1,t_105m_nascent_readcount_donor1_rep1,t_120m_nascent_readcount_donor1_rep1,Symbol_donor1_rep2,t_0m_nascent_readcount_donor1_rep2,t_15m_nascent_readcount_donor1_rep2,t_30m_nascent_readcount_donor1_rep2,t_60m_nascent_readcount_donor1_rep2,t_90m_nascent_readcount_donor1_rep2,t_105m_nascent_readcount_donor1_rep2,t_120m_nascent_readcount_donor1_rep2
ENSG00000116731,PRDM2,293.83658365,243.8681,327.45745,174.42069999999998,240.8744,302.0004,275.832,PRDM2,189.0219,260.1873,274.927,238.8474,141.6618,325.35163374000007,320.17810000000003
ENSG00000189337,KAZN,0,0,0,0,2.0178000000000003,0,0,KAZN,0,0,0,3.9606,0,0,0
ENSG00000171729,TMEM51,17.849249999999998,24.8622,17.6526,18.523166900000003,3.1026,11.62755,15.20685,TMEM51,4.8552,14.3507,4.4315,5.4670000000000005,6.4784999999999995,6.541499999999999,10.88125
ENSG00000142621,FHAD1,0,0,0.77,3.3367,0,0,0,FHAD1,0.675,0,0.2231,2.133,0,0.7344999999999999,0.9296
ENSG00000164010,ERMAP,4.444,2.7315,8.8158,3.4641,1.4568,0,0,ERMAP,0.785,0,0,3.0869999999999997,3.1445,1.2368,9.73
ENSG00000164011,ZNF691,9.738,5.8742,4.7501999999999995,1.2775,8.8218,5.796,9.9862,ZNF691,5.0502,8.3505,11.8326,1.0281,1.9065,8.9015,0
ENSG00000243710,CFAP57,NA,0,NA,0,0,0,0,CFAP57,NA,NA,NA,0,NA,0,NA
ENSG00000146463,ZMYM4,13.6164,16.8296666,19.9227,15.3255,15.5727,12.648,32.121599999999994,ZMYM4,10.69860006,8.698500000000001,0,24.8262,11.2575,8.0916,9.556
ENSG00000020129,NCDN,12.7644,8.589,10.48245,8.89845,7.0524,6.55615,16.34465,NCDN,17.85945,6.4017,12.5202,5.2607,16.9155,7.7142,8.9607
ENSG00000116819,TFAP2E,0,0,2.2222,0,0,0,0,TFAP2E,0,0,0,0,0,0,0
ENSG00000134698,AGO4,72.57726636,51.476099999999995,93.6606,42.71555,27.022350000000003,63.1477,62.244,AGO4,71.49333296,67.68355,35.335499999999996,39.98565,57.3778,60.9125,74.816
ENSG00000084073,ZMPSTE24,7.725433379999999,8.012,8.31725,0,4.05653336,3.27845,4.7508,ZMPSTE24,6.902,0,0,2.24675,3.6969,6.7056,4.4709
ENSG00000084070,SMAP2,60.80519999999999,34.3528,41.75812,20.5037,34.56,25.8013,27.6381,SMAP2,31.308,26.0568,30.4688,6.7947500000000005,34.1011,25.9784,31.5112
ENSG00000187801,ZFP69B,0,0,0.66,4.1001,2.9904,0,0.9126,ZFP69B,0.0406,1.3962,8.364,3.3338,0,1.4396,0
ENSG00000187815,ZFP69,0,7.9827,0,0,0,0,0,ZFP69,2.7512000000000003,1.2285,0,0,0,0,0
ENSG00000070886,EPHA8,0,0,0,0,0,NA,NA,EPHA8,0,0,NA,NA,0,NA,0
ENSG00000173372,C1QA,77.04809999999999,61.07733338,65.29624995,96.29706658,38.15651671,72.46640000000001,57.6522,C1QA,89.7831,47.66480004,74.23,127.75804986,71.48175,53.592,102.186
ENSG00000289692,NA,19.51553331,15.55060002,28.4178333,10.90459998,35.17438327,51.175799999999995,35.081199999999995,NA,30.977116609999996,16.74070002,35.757,39.4779,6.848249999999999,9.8086,52.854
ENSG00000159189,C1QC,233.97040008,231.83896658,297.2138,252.58536654,138.60566659,309.73973323999996,349.34258345,C1QC,163.719,153.197,144.02648337000002,147.56359999999998,176.98286676,184.56083325,240.88875
ENSG00000173369,C1QB,69.04600008,70.23256677,121.25260014,59.41833348,54.440000100000006,93.13616655,95.99800014,C1QB,25.3873334,61.45533342,82.0048,50.3182,25.79123327,64.36400010000001,105.76019988
ENSG00000173614,NMNAT1,3.2025,10.1528,9.9892,12.558,6.5291,8.7849,8.0494,NMNAT1,16.03756611,15.44,16.169999999999998,28.507500000000004,17.793999300000003,6.12275,22.8534
ENSG00000162444,RBP7,0,1.4085,0,0,0.716,0,0,RBP7,0,0.3076,0,0,0,0,0
ENSG00000130939,UBE4B,18.9346,15.1824,18.5584,13.74975,4.7142,13.1289999,13.9195,UBE4B,6.678,12.1656,3.49335,1.1692,11.34,11.241,21.99413318
ENSG00000054523,KIF1B,73.8575,91.08905,80.92525,75.512,108.23225,148.6992,104.3188,KIF1B,75.601,46.16215,25.99766,123.74765,118.5988,149.6012,93.62878341
ENSG00000142657,PGD,176.8781,205.44605,230.02128327,179.003,150.79084999999998,217.5156666,221.9175,PGD,170.6145,194.13480006,81.81405,213.354,163.22889999999998,221.329,233.8026
ENSG00000117480,FAAH,2.2769999999999997,0,0,0,0,0,0,FAAH,0,0,0.854,0,0,0,1.67265
ENSG00000197587,DMBX1,3,0,0,0.43700000000000006,0,NA,0,DMBX1,0,0,0,0,0,0,NA
ENSG00000085999,RAD54L,0,0.7749,0,0,1.7931,0,0,RAD54L,0,0,1.62,0,0,0.5382,0
ENSG00000173660,UQCRH,0.3807,0,3.80875,1.34325,0.5860000000000001,0,0,UQCRH,1.5561,0,3.86,0,0,1.6095,0
ENSG00000117481,NSUN4,41.349,28.7971,48.6963,15.1578,18.37625,20.0838,20.5744,NSUN4,39.7474,23.3322,46.1453,23.7632,37.393,11.4114,53.4888
ENSG00000162368,CMPK1,10.9684,24.8482,10.8509,44.2066,5.482,28.3472,19.1049,CMPK1,50.13525,22.0176,3.8142,36.9984,35.3661,26.0728,20.1463
ENSG00000186790,FOXE3,0.8153999999999999,NA,0,0,NA,NA,0,FOXE3,NA,NA,NA,0,NA,NA,0
ENSG00000186564,FOXD2,0,1.1328,0,1.4129999999999998,3.4872000000000005,2.616,2.226,FOXD2,0,0.9583,0.4503,0,2.142,2.2776,2.0174000000000003
ENSG00000171960,PPIH,6.9696,6.773333,4.99,5.2668,4.8585,4.0128,0,PPIH,5.35636638,6.8026,4.798857239999999,3.0857,7.920640000000001,1.5516,1.63795
ENSG00000065978,YBX1,69.49172161,70.64699994,53.175266619999995,76.4092,47.8395,90.84386674,66.3476,YBX1,40.74587505,67.53733328,23.030325,66.13290009,41.20801663,93.04165,110.01179841
ENSG00000164008,C1orf50,21.6128,7.05175,17.496,9.9792,15.88545,6.84,7.36715,C1orf50,15.312500000000002,9.253,14.2389,27.6805,23.9844,13.6444,23.668
ENSG00000283580,NA,3.8912,1.3343999999999998,0,2.6078,2.6895,0,1.95355,NA,0.923,0,0,1.9604,7.4061,0,3.85175
ENSG00000274386,TMEM269,0,0,0,0,0,0,0,TMEM269,0.7656,0,0,0,0,0.9435,0
ENSG00000162398,CIMAP2,0,0,0,NA,NA,NA,NA,CIMAP2,NA,0,NA,0,NA,0,0
ENSG00000143001,TMEM61,0,NA,NA,NA,NA,NA,0,TMEM61,0,0,0,NA,NA,0,NA
ENSG00000169174,PCSK9,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000117834,SLC5A9,NA,NA,NA,NA,0,NA,NA,SLC5A9,NA,NA,NA,NA,0,0,NA
ENSG00000162374,ELAVL4,0,0,0,0,0,0,0,ELAVL4,0,NA,0,0,NA,0,0
ENSG00000123080,CDKN2C,1.5576,0,1.4658,2.1021,0,0.5577,0,CDKN2C,0,2.5056,6.3839999999999995,0,3.627,1.2423000000000002,0
ENSG00000180198,RCC1,8.6982,7.90895,7.4382,7.9692,0,1.4352,0,RCC1,12.1768,0,3.7548,3.2781,8.4064,5.9268,7.877999999999999
ENSG00000160062,ZBTB8A,0,1.0352,1.0759,0,0,0,1.1652,ZBTB8A,0,0,0,0,0,0.33205,0
ENSG00000162521,RBBP4,48.369766819999995,19.551,36.3933332,34.419,37.438133480000005,48.972,41.6350002,RBBP4,32.661,18.951,3.2995499999999995,40.1885,52.22,57.23586689,51.37241683
ENSG00000162522,NHSL3,0,0.2724,0,3.3040000000000003,0,0,0.4686,NHSL3,0,1.3875,13.0042,0,1.375,1.729,0
ENSG00000116497,S100PBP,10.71056678,3.627,11.152,9.7351,4.515,3.4276,8.1456,S100PBP,4.172366609999999,8.2708,21.6027,13.0016,5.13,4.0595,10.76221651
ENSG00000121905,HPCA,NA,0,NA,NA,0,NA,0,HPCA,0,NA,0,NA,NA,NA,0
ENSG00000121764,HCRTR1,NA,NA,NA,NA,NA,NA,0,HCRTR1,0,NA,NA,NA,NA,NA,NA
ENSG00000121774,KHDRBS1,92.2464,61.842499999999994,43.49905,49.329,59.41395,83.46050000000001,51.1272,KHDRBS1,54.05125,50.1078,21.78645,48.99215,82.5372,38.26046679,75.0316
ENSG00000121775,TMEM39B,0,2.3994,0,1.2717,0,1.1194499999999998,0,TMEM39B,0,0.8241999999999999,0,1.524,1.1016,3.8127,0
ENSG00000025800,KPNA6,193.7088,161.2753338,163.7363,119.23476617,114.2336,167.7525,126.0798,KPNA6,152.11350000000002,140.85408293,72.1308,144.70875,140.21870042999998,174.58773278,238.0394
ENSG00000084652,TXLNA,89.39160000000001,69.5911,79.87245,37.36815,48.5415,90.1362,66.5028,TXLNA,40.840799999999994,83.71945000000001,50.64795,34.397999999999996,60.38325,59.8556,96.0687
ENSG00000117758,STX12,20.3725,25.16091655,21.54735,29.943,13.7624,36.7448,15.5316,STX12,11.6568,26.859,2.8476000000000004,33.910000000000004,11.1252,16.524,11.084700000000002
ENSG00000117751,PPP1R8,4.3845,3.2841,12.189,0,1.556,6.2254,5.3176,PPP1R8,4.8762,6.104699999999999,0.8916000000000001,5.048,5.607,5.7940000000000005,9.529
ENSG00000130775,THEMIS2,148.5654999,105.5223,119.6637,77.6425,90.25404156999998,157.85618321,99.55796657,THEMIS2,91.99353324,90.0082,76.0136,78.273,77.4479,118.1669,95.44264
ENSG00000130768,SMPDL3B,0,0,0,NA,0,NA,0,SMPDL3B,0,NA,NA,NA,0,0,NA
ENSG00000158156,XKR8,3.5557,5.9750000000000005,4.4567000000000005,3.2190000000000003,2.3939,8.2271,0.6209,XKR8,10.719,2.5116,0,0,0,8.074,3.0884
ENSG00000222046,DCDC2B,NA,NA,NA,NA,0,NA,NA,DCDC2B,NA,NA,NA,NA,3,NA,NA
ENSG00000084623,EIF3I,20.091,11.38260006,9.198,12.2616,1.1187,17.75385,21.1048,EIF3I,29.39625,13.505200079999998,41.41369185999999,23.751900000000003,26.227044340000003,23.5473,28.9497
ENSG00000183615,FAM167B,NA,NA,0,NA,NA,NA,NA,FAM167B,NA,NA,NA,NA,NA,NA,NA
ENSG00000180098,TRNAU1AP,10.8128,6.4826999999999995,5.2877,4.692,5.7684,6.8355,13.178400000000002,TRNAU1AP,12.236,10.6142,7.0706999999999995,5.395499999999999,10.15162,6.125400000000001,17.070149999999998
ENSG00000188060,RAB42,0,0,0,0,0,4.4038,0,RAB42,0,0,1.2844,0,2.8535,0,1.7936
ENSG00000162419,GMEB1,13.4688,12.1873,16.6495,29.4728,36.8424,20.2635,22.071,GMEB1,15.532799999999998,8.8965,19.4688,66.73219999999999,25.10105,23.32715,18.6252
ENSG00000198492,YTHDF2,18.84125,13.61065,11.89830006,11.011,17.81333344,27.688,15.44433324,YTHDF2,21.71066654,5.4963,21.34605,12.54825,19.7234,15.2199,13.236199999999998
ENSG00000116329,OPRD1,0,0,NA,1.0504,NA,0,0,OPRD1,0,NA,0,NA,0,NA,NA
ENSG00000159339,PADI4,0,0,0,0,0,NA,0,PADI4,0,0,0,4,0,0,0
ENSG00000074964,ARHGEF10L,80.42699999999999,105.008,115.99321681,104.0491,72.2817,109.5444,99.198,ARHGEF10L,42.79188341,54.324000000000005,109.0293334,118.503,114.6285,103.504,71.4324
ENSG00000117154,IGSF21,0,0,NA,NA,0,0,NA,IGSF21,0,0,NA,NA,NA,0,0
ENSG00000182866,LCK,0,0,2.4102,3.3528,0.97,0,0,LCK,0,0,2.9743999999999997,0,1.7622,0,0.7381
ENSG00000116478,HDAC1,6.1275,7.94775,9.14933328,10.8999,7.9821,13.7133,6.0662,HDAC1,6.918,7.5999,6.54266662,1.6268,8.7315,9.2016,10.7644
ENSG00000162526,TSSK3,1.1515,0,0,0,0,0,0,TSSK3,0,0,1.2804,0,0,0,0
ENSG00000254553,NA,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0
ENSG00000289694,NA,182.82316642,165.18570807,162.28799999999998,107.4208331,125.394975,183.20625,113.46,NA,104.47173352,138.94275000000002,79.48568357,157.6253,119.55585849,220.40108363,211.69136643999997
ENSG00000079739,PGM1,4.3125,6.2608,3.68,0,0,2.9570667100000003,1.8036,PGM1,2.17959996,1.7544000000000002,0.8444,5.502,0,1.874,2.9568000000000003
ENSG00000185483,ROR1,NA,NA,0,NA,0,0,NA,ROR1,0,0,0.3624,NA,NA,0,NA
ENSG00000157184,CPT2,21.2175,18.175749999999997,20.878400000000003,11.25225,28.1985,29.025,9.27255,CPT2,23.78375,17.515,9.783360000000002,9.76875,15.1198,28.3123,34.3938
ENSG00000211452,DIO1,0,0,NA,NA,0,0,0,DIO1,NA,0,0,NA,0,0,0
ENSG00000116212,LRRC42,1.972,0,0,0,0,0,0,LRRC42,0.2496,0,0.9486,1.134,0,2.2442,0
ENSG00000116205,TCEANC2,14.176,12.18983313,9.2697,3.933,3.383,5.0644,4.763,TCEANC2,3.6225,7.178,5.206,4.970400000000001,7.646100000000001,3.9216,11.0232
ENSG00000182183,SHISAL2A,0,1.1204,0,0,0,0,NA,SHISAL2A,0,0,0,0,0,0,0
ENSG00000162378,ZYG11B,26.08,25.424,29.3225,13.04595,16.860599999999998,25.8265,11.2251,ZYG11B,74.96265,31.2078,15.10755,50.7745,23.04,36.3392,35.77
ENSG00000203995,ZYG11A,NA,NA,0,NA,NA,NA,NA,ZYG11A,NA,NA,0,NA,NA,0.3672,NA
ENSG00000116171,SCP2,14.6118,9.1475,2.8068,7.1175,6.51015,7.96833325,9.8982,SCP2,12.3288,6.9542,3.84894993,0.9936,4.6816,8.205300000000001,5.2402999999999995
ENSG00000174348,PODN,0,NA,0,NA,NA,NA,0,PODN,0,NA,0,0,NA,NA,0
ENSG00000178028,DMAP1,2.3608,4.114,8.523,4.4356,5.4158,6.8025,5.032500000000001,DMAP1,3.4019999999999997,2.7577000000000003,13.3855,4.774,7.2168,3.8726,6.6671000000000005
ENSG00000187147,RNF220,19.00765,17.5797,9.054,23.7456,6.574,10.6854,19.6856,RNF220,28.6201,12.2892,13.27812495,4.9504,13.3226,9.902399999999998,19.61925
ENSG00000198520,ARMH1,0,0,0,0,0,0,0,ARMH1,0,0,9,NA,0,0,0
ENSG00000142945,KIF2C,5.477600000000001,0,0,0,5.652500000000001,0,0,KIF2C,0,0,0,0,0,0,0
ENSG00000186118,TEX38,NA,0,NA,NA,NA,NA,NA,TEX38,NA,0,NA,NA,NA,NA,NA
ENSG00000186377,CYP4X1,0,0,0,0,0,0,0,CYP4X1,0,0,0,0,0,0,1.3344
ENSG00000132768,DPH2,0,0,3.333,1.8282,0,0,0,DPH2,2.4786,0,0,1.026,0,0,0
ENSG00000117410,ATP6V0B,25.4212,48.94810017,30.94248321,83.15833305000001,16.328400000000002,51.203166849999995,24.0372,ATP6V0B,41.43773346,21.3514,11.2892,120.27015,48.35929989,29.4642,23.5888
ENSG00000117411,B4GALT2,0,0.252,0,0,6.2581999999999995,0,0.864,B4GALT2,0,0,0,0,0.4141,0,0
ENSG00000159214,CCDC24,0,1.2312,1.3844999999999998,0.684,1.8415,0.96,0,CCDC24,0,2.0085,9.1379,0.5546,0.8664,1.4196,0
ENSG00000116688,MFN2,41.018249999999995,45.68965,54.39735,32.51251679,30.4164,32.14726676,32.424,MFN2,19.91375,39.62925,25.22035,30.394,33.665099999999995,32.1784,37.30592
ENSG00000116691,MIIP,9.27,26.010399999999997,14.7602,16.6628,0.3181,19.6848,33.8136,MIIP,16.0364,8.360000000000001,18.9666,28.8288,28.4335,19.2386,45.4155
ENSG00000120949,TNFRSF8,2.5408,3.8064,0.781,3.4009,0,2.1483,0.3615,TNFRSF8,2.0608,1.128,2.8007999999999997,0.7305,0,5.8647,3.3388
ENSG00000028137,TNFRSF1B,296.9075,268.23133348000005,272.42809986,211.8997,151.70225,388.36466648,349.08840000000004,TNFRSF1B,153.46453344000005,200.873,194.04985,193.7475,201.85895988,305.39270019,514.61457084
ENSG00000048707,VPS13D,30.4367,33.0921,35.921,25.7796,34.03485,29.772499949999997,15.0768,VPS13D,22.1438,24.012083289999996,17.471349999999997,18.5029,45.16026657999999,43.81375,40.6125
ENSG00000066056,TIE1,1.3376,1.4026999999999998,0,0,0,0,1.24,TIE1,0,0,0,0,0.6969,0,0
ENSG00000117399,CDC20,0,1.3528,1.0432,0,0,0,0,CDC20,0,1.2402,0,0.5814,7.6538,3.5868,0
ENSG00000198198,SZT2,49.0017,21.52324995,24.69,18.0574,18.8872,24.2012,11.49795,SZT2,18.65093328,22.8123,22.72725,6.2671,21.985,39.9474,29.577
ENSG00000142949,PTPRF,1.662,0,0,2.8158,0.6786,0,4.849,PTPRF,1.5371,4.5975,0,0,5.69835,0,1.0868
ENSG00000117472,TSPAN1,0,0,0,0,0.8442,0,0,TSPAN1,0,0,0,0,0,0,0
ENSG00000123091,RNF11,34.1025,126.52395,93.214,106.5302,15.561,112.6664,178.4872,RNF11,68.45779999999999,51.4828,179.8895,57.105500000000006,37.8161,63.3558,102.8008
ENSG00000066135,KDM4A,30.859399999999997,34.021,17.5646,10.28905,12.3714,14.21145,26.1195,KDM4A,16.7694,10.14615,1.1641,5.5607999999999995,16.856,16.827333189999997,22.0521
ENSG00000284989,NA,1.9276,3.6431,0,0.89225,4.2394,3.2840000000000003,1.709,NA,4.4772,1.4428,0.26735000000000003,2.7945,3.99395,0,0
ENSG00000126091,ST3GAL3,3.4204,4.8328,14.238,2.6617499999999996,3.77,6.7424,6.2991665,ST3GAL3,13.6755,1.7845,20.71771637,0,6.016,12.9899,4.31625
ENSG00000117407,ARTN,0,0,0,0,0,0,0,ARTN,0,0,0,0,0,0,0
ENSG00000117408,IPO13,0,9.4528,2.1896,2.6978,1.072,8.617,2.925,IPO13,3.1784000000000003,0.7431,8.86726659,2.13,3.3687,1.98385,5.3966
ENSG00000173846,PLK3,23.073,15.918,38.1505,45.26946684,13.113449999999998,31.434700000000003,35.178,PLK3,32.6816,11.8575,9.10105,6.08429997,22.80075,10.673,34.740050000000004
ENSG00000222009,BTBD19,42.2217,24.0645,27.016499999999997,29.67,27.528,23.865,22.25,BTBD19,41.624500000000005,32.7519,97.50515,49.84,51.605799999999995,26.22375,48.48480000000001
ENSG00000126088,UROD,6.55,2.9705,0,3.228,2.9080999999999997,4.2976,5.258,UROD,4.1480999999999995,0,0,10.48515,0,2.5905,4.811
ENSG00000186603,HPDL,0,NA,NA,NA,NA,NA,NA,HPDL,0,0,NA,NA,NA,NA,0
ENSG00000132773,TOE1,5.512499999999999,1.3818,5.035,2.3166,1.792,3.64965,0,TOE1,2.758,0.6426,0,0,1.1928,2.9435,0
ENSG00000240563,L1TD1,0,0.945,0,NA,NA,0,0,L1TD1,0,0,10,0,1.4686,0,NA
ENSG00000162607,USP1,8.476700000000001,2.093,8.913400000000001,4.4174999999999995,2.4888,1.4832,1.2483,USP1,10.4064,1.6024,0,3.871199999999999,1.5144,10.1112,4.1306
ENSG00000125703,ATG4C,5.42615,7.0656,9.1979,0.73740000000000006,2.006,3.5113,2.4192,ATG4C,9.3198,8.037,5.7352,2.961,7.83725,6.993,0.1685
ENSG00000187140,FOXD3,0,0,2.412,0,0,2.6112,0,FOXD3,0,0,0,0,0,0,3.2118
ENSG00000088035,ALG6,0,0.992,6.0375000000000005,0,1.158,0,0,ALG6,0,0,0,0,3.1900000000000004,3.276,0
ENSG00000203965,EFCAB7,1.0854,0,0,0,3.735,1.1049,2.2287000000000003,EFCAB7,0,0,0,0,3.4236999999999997,0,0
ENSG00000137976,DNASE2B,0,0,0,0,0,0,0,DNASE2B,0,0,0.3126,0,0,0,0
ENSG00000117133,RPF1,6.7804,1.0615,3.0858,5.346,2.9008,1.6088,0,RPF1,4.5501,0,0,9.34215,3.5207,1.3709999999999998,0
ENSG00000122432,SPATA1,0,0,0,0,0,0,0,SPATA1,0.5045999999999999,1.0878,0,0,0,3.4656,0.4446
ENSG00000116221,MRPL37,2.0475,0,3.0353999999999997,1.18195,2.8714,2.11095,1.2201,MRPL37,1.7985000000000002,1.4945,0,0.8867999999999999,7.7418,0,2.87705
ENSG00000162390,ACOT11,17.767,0.5223,12.71725,9.44865,3.59,9.02025,3.0492000000000004,ACOT11,8.925679999999998,1.1532,7.2591875,4.47475,3.1867,4.5012,4.51546676
ENSG00000184313,MROH7,6.7144,5.5361,12.3582,5.5208,11.0366,5.6434,1.1172,MROH7,9.6693,10.2557,19.74465,5.858,6.141,15.5366,7.1378
ENSG00000271723,MROH7-TTC4,1.2484,4.469,5.1282,1.9614,3.133,6.4179,6.843,MROH7-TTC4,5.158399999999999,3.0239999999999996,0,0,1.20169998,0,8.296899999999999
ENSG00000243725,TTC4,1.651,2.16675,6.7114,0,3.1031,2.02635,3.9288,TTC4,4.2075000000000005,2.1056,0,0,2.0063333,2.2,9.1234
ENSG00000162643,DNAI3,2.49075,3.164,1.8369,1.1594,8.232,1.0883999999999998,5.22675,DNAI3,1.0791,2.2746,0,0,0,5.6404,1.232
ENSG00000142871,CCN1,0,0,0,0,0,0,0,CCN1,0,0,0,0,0,0,0
ENSG00000137975,CLCA2,0,NA,0,NA,NA,0,NA,CLCA2,0,NA,NA,0,0,0,NA
ENSG00000117054,ACADM,19.453950000000003,5.9058,7.314,8.0969,12.2616,4.912,6.3224,ACADM,5.015,7.7809,2.0153,0.6174,3.7609,0,5.2016
ENSG00000137955,RABGGTB,10.8445,9.3786,16.9164,0,4.571,20.21235,19.5426,RABGGTB,15.597,19.1092,0,5.1195,4.796,12.4338,7.1655
ENSG00000057468,MSH4,0,0,1.3056,0,0,0,1.3176,MSH4,2.35365,0,0,0,0,0,2.5956
ENSG00000184005,ST6GALNAC3,0,0,0,0,0,0,0,ST6GALNAC3,0,0.4994,NA,0,0,0,0
ENSG00000132763,MMACHC,3.8734,2.4734,1.6218,0,2.6386000000000003,5.0566,0.14400000000000002,MMACHC,6.877,1.8375,0.9675,4.9162,5.3756,1.0787,0.1575
ENSG00000117448,AKR1A1,4.15215,12.5426,9.1603334,8.50724,18.620800000000003,17.343,11.2784,AKR1A1,8.869349999999999,14.29495,4.5656,11.319,23.73968317,10.0789,11.6568
ENSG00000132780,NASP,38.83335,38.2866,28.662,26.8157,37.0311,21.4955,25.7595,NASP,47.833,40.956210000000006,57.6027,88.4512,26.407349999999997,42.8134,64.995875
ENSG00000159596,TMEM69,10.6248,11.1328,2.8572,9.5424,3.5633999999999997,11.2824,1.995,TMEM69,19.306,8.8416,9.397125,3.2354,18.0438,2.1581,5.7303999999999995
ENSG00000086015,MAST2,12.1097678,3.2842466399999997,17.05593,0,12.02720016,8.20014575,1.4546214,MAST2,4.12489245,6.48629324,2.1471119,13.855941930000002,5.687639910000001,9.76917318,19.70147
ENSG00000172456,FGGY,5.48449986,6.63941685,3.37635,12.2206,9.35,6.06538317,0.09902,FGGY,3.78606654,1.6596000000000002,0,0,11.4962,3.498,3.4031499999999997
ENSG00000134709,HOOK1,0,0,0,0,0,0,NA,HOOK1,0,0,0,0,0,0,0
ENSG00000162599,NFIA,2.3171,1.3328,1.6577000000000002,0,0,6.845999999999999,0,NFIA,7.9902,2.6727,11.4296,6.9071,0.8987,0,1.331
ENSG00000132849,PATJ,1.344,0,4.18,0,0,0,0,PATJ,0,2.3852,0,0.476,0,0,0.6853
ENSG00000154027,AK5,0.6798,0,0.8211,0,0,0,0,AK5,1.276,0,0,0,0,0,0
ENSG00000180488,MIGA1,2.8571999999999997,11.52525,11.973,15.9212,14.5502,16.5802,15.0955,MIGA1,19.61505,3.09975,0.9624,12.744,12.4126,17.043,12.117733159999998
ENSG00000162614,NEXN,7.252200000000001,0,0,1.1371,0,0,0,NEXN,0,0,0,0,0.2782,0.6223,0
ENSG00000162616,DNAJB4,12.28401438,10.05485,13.16379996,8.15698936,10.1942125,17.208046539999998,6.508979999999999,DNAJB4,18.21658938,15.12337785,8.168372100000001,27.064,19.8489221,9.2636825,20.47924296
ENSG00000183347,GBP6,0,0,0,0,0.56105,0,NA,GBP6,0,0,NA,0,0,NA,0
ENSG00000197147,LRRC8B,27.50825,19.4787,16.3242,14.30886643,30.0672,11.51085,4.4155999999999995,LRRC8B,14.06265,10.3698,8.692,13.983,12.98,22.2796,28.339
ENSG00000288629,NA,2.6163000000000003,0,0,0,1.7365,0,0,NA,0,0,0,0,0.9918,0.8395,0
ENSG00000171488,LRRC8C,3.3440000000000003,0,2.3476999999999997,3.2515,0,8.15925,1.925,LRRC8C,1.2695999999999998,3.0355499999999997,0,0.989,2.1834,5.289,5.759600000000001
ENSG00000271949,NA,0,0,0,0,0,2.5429,0,NA,0,0,0,0,0,0,0
ENSG00000162664,ZNF326,31.16795,13.8192,21.4095,18.0031,11.2044,10.9516,28.307499999999997,ZNF326,28.324,21.24415,14.268,16.6085,9.7335,47.48835,24.444
ENSG00000097046,CDC7,1.2555,0,0,0,0.5607,0,2.376,CDC7,0,0.8838,0.721,0,0,0,0
ENSG00000137948,BRDT,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000172031,EPHX4,0,NA,NA,NA,NA,NA,NA,EPHX4,NA,0,NA,NA,NA,NA,NA
ENSG00000121957,GPSM2,7.2459,4.098599999999999,0,0,0,5.95,0,GPSM2,0.0804,6.19488,0,0,2.6496,0,6.9083000000000006
ENSG00000215717,TMEM167B,9.7665,10.5247,7.4964,0.5078,9.2696,7.371599999999999,6.59945,TMEM167B,7.085100000000001,5.7348,0,8.2306,9.0348,9.15,3.132
ENSG00000116299,ELAPOR1,0,0.6867,1.0528,2.4353,0,0,0,ELAPOR1,0,0,0,0.55125,0,0,0
ENSG00000031698,SARS1,17.746,6.4016,7.99245,13.3116,3.509,10.227,16.8519,SARS1,6.0295000000000005,11.52975,0,0,3.7665,17.126399999999997,6.0683
ENSG00000143126,CELSR2,0,0,0,0,0,0,0,CELSR2,0,0,10.0408,0,1.0413,0,0
ENSG00000143028,SYPL2,0,0.938,0,0,0,0,0,SYPL2,0,0,0,0,0,0.952,0
ENSG00000162650,ATXN7L2,4.1832,0,0.3395,3.6656,0,2.6639999999999997,5.0958000000000006,ATXN7L2,0,0.45,0.5565,0,1.2845,4.7478,0
ENSG00000174151,CYB561D1,9.936,6.2325,6.949249999999999,11.3526,5.775,23.8238,1.827,CYB561D1,3.3768,4.4099,4.8468,5.869599999999999,5.94475,5.695900000000001,2.0292
ENSG00000156097,GPR61,0,NA,NA,NA,NA,0,NA,GPR61,0,0,NA,NA,0,NA,0
ENSG00000065135,GNAI3,29.408399999999997,13.2132,18.8496,19.27965,24.6132,20.17385,43.62845,GNAI3,24.8493,17.6666,2.0088,13.079999999999998,22.84065,39.3146,20.2944
ENSG00000186086,NBPF6,0,0.8742,0,0,1.22326588,0.36724974,0.11989989,NBPF6,0,0.48381802,2.289,0,0,0,0
ENSG00000162636,EEIG2,6.891,6.5151,6.075,7.4314,3.6478,1.8384,12.9064,EEIG2,3.486,3.2302,1.1153,12.9255,2.48,3.0475,1.375
ENSG00000134186,PRPF38B,55.828,38.5045,54.386,36.96925,41.0514,108.65265,48.1846,PRPF38B,33.4368,43.1964,51.4596,15.40175,39.4944,39.27,56.826
